,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,518.6379992095121,416.870699949187,11.931029743027336,0.0,0.0,0.0
std,97.33364863747698,113.13488294628539,2.688821890759424,0.0,0.0,0.0
