,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,834.0728209044662,762.1050587972005,21.970272366611482,0.0,0.0,0.0
std,151.53497750934727,165.1329873073522,4.127219319313455,0.0,0.0,0.0
