True,Pred
2970,3958.7559
2739,3930.3984
2718,3909.8687
3098,3858.5784
3416,3785.5867
3721,3848.6812
3608,3817.0273
3475,3794.9097
3384,3785.1018
3668,3747.356
3624,3719.2703
3518,3711.932
3695,3684.822
3745,3670.7485
4044,3654.7095
4332,3631.866
4006,3612.6284
4252,3590.801
4056,3568.663
4129,3551.0269
3950,3531.9075
3980,3513.8635
4000,3496.1821
4022,3476.739
3832,3457.433
3820,3438.054
4017,3418.6494
4008,3400.2947
3671,3382.1982
4155,3364.252
3922,3346.4158
4079,3328.233
4063,3309.9504
4085,3291.7476
4061,3273.668
3882,3255.9253
3999,3238.42
3692,3221.0237
3976,3203.6917
