,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1945.0286304893132,1665.9695271809896,43.65996215613799,0.0,0.0,0.0
std,1809.61484578931,1504.5589420300169,38.54432817226016,0.0,0.0,0.0
