,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,437.85893955480816,342.98952795509405,9.951547287431671,0.0,0.0,0.0
std,15.903038500845534,28.37699432723682,0.4856259427480312,0.0,0.0,0.0
