,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,380.85134641276693,306.5030849880642,8.369238781204348,0.0,0.0,0.0
std,106.22792685475329,120.62396751149844,3.159193406481119,0.0,0.0,0.0
