,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1789.9477259840392,1680.307077026367,46.08703948784507,0.0,0.0,0.0
std,1142.0949452286332,1116.6363791554418,29.459660748172023,0.0,0.0,0.0
