,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1122.553342810674,1035.361636352539,26.929128872756372,0.0,0.0,0.0
std,876.2810424446278,855.9371044478588,21.91264903036359,0.0,0.0,0.0
