,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,663.7263720761191,541.6852555755876,15.193665732020142,0.0,0.0,0.0
std,510.42301490793994,536.3858821662261,13.887831050355297,0.0,0.0,0.0
