True,Pred
3098,4003.8186
3416,4103.832
3721,4089.3933
3608,4161.9023
3475,4122.7124
3384,4161.667
3668,4158.9478
3624,4155.9385
3518,4164.2734
3695,4148.7324
3745,4152.276
4044,4164.3535
4332,4175.3394
4006,4177.417
4252,4189.475
4056,4188.505
4129,4192.623
3950,4195.1377
3980,4196.562
4000,4197.691
4022,4198.566
3832,4198.076
3820,4199.31
4017,4200.9043
4008,4201.4937
3671,4203.0747
4155,4203.817
3922,4204.3853
4079,4205.0024
4063,4205.5405
4085,4205.8037
4061,4206.2095
3882,4206.3345
3999,4206.502
3692,4206.7603
3976,4206.924
