True,Pred
3098,4110.0283
3416,4076.4668
3721,4094.429
3608,4074.2786
3475,4059.8694
3384,4114.6963
3668,4098.932
3624,4103.7607
3518,4091.5762
3695,4107.101
3745,4097.6826
4044,4110.6055
4332,4112.777
4006,4112.5127
4252,4112.732
4056,4114.683
4129,4112.148
3950,4116.6465
3980,4114.8237
4000,4116.1187
4022,4115.2188
3832,4116.4023
3820,4115.912
4017,4116.7812
4008,4116.5527
3671,4116.841
4155,4116.6533
3922,4117.032
4079,4116.7544
4063,4117.1123
4085,4116.9336
4061,4117.09
3882,4117.0063
3999,4117.117
3692,4117.0596
3976,4117.145
