,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1231.5456071084984,1184.4471464139924,30.38455154423472,0.0,0.0,0.0
std,44.00218965585906,61.575652492720835,1.5683182855303945,0.0,0.0,0.0
