,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1715.8622995115643,1607.3902526855468,42.50382296001213,0.0,0.0,0.0
std,1189.1120932950657,1166.852448966955,29.919496053234486,0.0,0.0,0.0
