,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,494.69326769391955,386.21107188167736,11.282007054093652,0.0,0.0,0.0
std,48.52512891822257,56.42548852544278,1.5737418596302906,0.0,0.0,0.0
