,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,270.33872935921875,217.83422237372244,3.833437363544714,0.0,0.0,0.0
std,4.1563386047949695,2.3789131195200888,0.023120603296281215,0.0,0.0,0.0
