,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1157.1320485322499,1059.2046627074249,27.387956466673156,0.0,0.0,0.0
std,0.1431663463333176,1.0444309468627297,0.03712020810310296,0.0,0.0,0.0
