True,Pred
2634,4009.4995
2734,3973.9956
2810,3989.9243
2925,3987.6406
2970,4063.1614
2739,4075.454
2718,4083.3958
3098,4106.7104
3416,4132.331
3721,4163.495
3608,4181.868
3475,4202.816
3384,4227.8315
3668,4252.9146
3624,4277.382
3518,4300.073
3695,4324.1533
3745,4349.0493
4044,4373.732
4332,4398.2163
4006,4422.7236
4252,4447.7183
4056,4472.888
4129,4498.0576
3950,4523.318
3980,4548.7603
4000,4574.408
4022,4600.1763
3832,4626.0557
3820,4652.084
4017,4678.274
4008,4704.6167
3671,4731.096
4155,4757.72
3922,4784.4976
4079,4811.4272
4063,4838.5073
4085,4865.737
4061,4893.1187
3882,4920.6553
3999,4948.346
3692,4976.192
3976,5004.193
