True,Pred
2822,3914.5935
2850,2953.9607
2634,2959.9133
2734,2641.8499
2810,2717.0144
2925,2765.5144
2970,2870.3123
2739,2926.7302
2718,2750.2551
3098,2743.216
3416,3025.6116
3721,3357.703
3608,3653.3743
3475,3592.447
3384,3482.4446
3668,3386.6213
3624,3596.5168
3518,3600.3357
3695,3495.1775
3745,3628.7224
4044,3695.9329
4332,3955.1843
4006,4256.8926
4252,4021.5935
4056,4196.2725
4129,4038.536
3950,4086.423
3980,3915.8728
4000,3948.2102
4022,3928.2498
3832,3950.8381
3820,3809.5403
4017,3807.6248
4008,3939.4133
3671,3960.716
4155,3708.2307
3922,4081.6511
4079,3935.2253
4063,4023.2942
4085,4008.7468
4061,4017.5212
3882,3995.903
3999,3867.8015
3692,3940.7375
3976,3710.6814
