True,Pred
2822,4092.536
2850,3313.0164
2634,3243.1565
2734,2764.7964
2810,2849.225
2925,2832.6462
2970,2946.055
2739,2999.2693
2718,2872.1726
3098,2892.7102
3416,3104.8064
3721,3363.0164
3608,3683.9631
3475,3641.5056
3384,3653.5374
3668,3552.3264
3624,3715.6042
3518,3647.2595
3695,3648.9094
3745,3765.1702
4044,3776.6677
4332,4061.8557
4006,4310.327
4252,4119.4556
4056,4390.4854
4129,4141.7476
3950,4270.1377
3980,4071.8147
4000,4128.0312
4022,4067.3484
3832,4091.1267
3820,3974.1384
4017,3989.3123
4008,4059.134
3671,4052.3796
4155,3888.5183
3922,4258.917
4079,3956.2117
4063,4202.548
4085,4117.969
4061,4166.379
3882,4144.3477
3999,4041.4133
3692,4112.049
3976,3849.509
