,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,452.04155354727646,330.5973432491987,9.754551617602598,0.0,0.0,0.0
std,64.1123767630128,76.59877703951892,2.0815860160446946,0.0,0.0,0.0
