True,Pred
2822,1199.3971
2850,95.59207
2634,28.038046
2734,51.017334
2810,12.184712
2925,4.294058
2970,3.2916799
2739,1.0761058
2718,0.5022718
3098,0.3237943
3416,0.20746517
3721,0.17406811
3608,0.16159073
3475,0.15573071
3384,0.15381174
3668,0.153061
3624,0.15275134
3518,0.1526414
3695,0.15259835
3745,0.15258145
4044,0.1525752
4332,0.15257277
4006,0.15257184
4252,0.15257148
4056,0.15257135
4129,0.15257129
3950,0.15257128
3980,0.15257126
4000,0.15257126
4022,0.15257126
3832,0.15257126
3820,0.15257126
4017,0.15257126
4008,0.15257126
3671,0.15257126
4155,0.15257126
3922,0.15257126
4079,0.15257126
4063,0.15257126
4085,0.15257126
4061,0.15257126
3882,0.15257126
3999,0.15257126
3692,0.15257126
3976,0.15257126
