,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,38268.883155703734,11622.697837320964,295.5627974987741,0.0,0.0,0.0
std,192342.6858160566,46688.05195542869,1163.943640680609,0.0,0.0,0.0
