,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1244.5954949082638,1202.8108108108108,30.850154523185303,0.0,0.0,0.0
std,0.0,0.0,7.226896453227138e-15,0.0,0.0,0.0
