,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,445.71488579137883,344.3838354712134,9.590204431141965,0.0,0.0,0.0
std,391.72902551846147,372.3065179682676,9.538296351165627,0.0,0.0,0.0
