,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,2091.5603960318645,1953.992133585612,53.048242591078825,0.0,0.0,0.0
std,1366.7758205748164,1313.1698848623598,34.58903029600464,0.0,0.0,0.0
