,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,513.5782281177783,417.43856806561234,11.938790190272401,0.0,0.0,0.0
std,132.29309476243353,138.99862963919068,3.7730091045323033,0.0,0.0,0.0
