,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,365.35677158327564,284.34665865148395,4.957858161276747,0.0,0.0,0.0
std,32.59887970234057,22.63552588477661,0.39375005924772805,0.0,0.0,0.0
