True,Pred
4661,4523.834
4655,4752.997
4716,4739.0093
4377,4732.785
4484,4706.896
4911,4589.441
5218,4660.713
5759,4831.8364
5456,4925.412
5359,5030.586
5305,5203.3535
5769,5383.624
5565,5427.9688
5367,5713.4204
5633,5550.816
5664,5444.935
6082,5703.348
6505,5793.5835
5813,5886.2607
6379,5957.8667
6091,5892.2524
6219,6204.6685
6052,6113.071
6105,6185.59
6030,6113.843
5969,6135.444
5707,6112.637
5681,6063.951
6052,5994.8833
5904,5947.892
5426,6137.5605
6005,5842.582
5766,5772.5195
5946,6000.908
5981,5830.382
6104,6039.3438
5991,6020.352
5670,6115.6426
5709,5910.85
5416,5908.2974
5793,5893.656
5750,5846.7285
5399,5895.4985
6123,5776.235
5730,5693.648
6015,5862.325
5989,5715.2344
6333,5988.853
6388,6041.475
6048,6196.3564
6322,6271.702
6405,6078.0273
6523,6409.4253
