True,Pred
2822,4100.9834
2850,4096.6865
2634,4098.512
2734,4130.0605
2810,4163.2373
2925,4190.113
2970,4216.236
2739,4243.9023
2718,4272.0874
3098,4300.187
3416,4328.3667
3721,4356.7817
3608,4385.4116
3475,4414.223
3384,4443.2114
3668,4472.3955
3624,4501.773
3518,4531.3433
3695,4561.1025
3745,4591.0625
4044,4621.216
4332,4651.5674
4006,4682.1235
4252,4712.8823
4056,4743.84
4129,4774.9995
3950,4806.365
3980,4837.9395
4000,4869.7163
4022,4901.7
3832,4933.901
3820,4966.3115
4017,4998.9346
4008,5031.773
3671,5064.8276
4155,5098.0996
3922,5131.5903
4079,5165.3027
4063,5199.231
4085,5233.382
4061,5267.7583
3882,5302.3613
3999,5337.195
3692,5372.259
3976,5407.554
