,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,835.3761711996829,736.582553100586,21.404143268766234,0.0,0.0,0.0
std,313.63220671082496,320.59710356965553,8.228006567081724,0.0,0.0,0.0
