,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,505.66918841735315,417.7517818648727,12.421115592834747,0.0,0.0,0.0
std,23.38633361714418,38.65717932118139,0.6836402546367109,0.0,0.0,0.0
