,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,511.7721043109043,414.16378381799774,12.444035171292663,0.0,0.0,0.0
std,28.887681291035673,29.61543292010106,0.5178274424145266,0.0,0.0,0.0
