,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,523.0859737292562,435.1334781901042,12.833103721432536,0.0,0.0,0.0
std,66.75321505083639,66.78310971286211,1.4936333347532913,0.0,0.0,0.0
