,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,537.766305267112,396.917666253811,12.0292166471857,0.0,0.0,0.0
std,58.08831032805422,81.50841035459894,2.1469870303079404,0.0,0.0,0.0
