True,Pred
2970,0.21994932
2739,0.21994932
2718,0.21994932
3098,0.21994932
3416,0.21994932
3721,0.21994932
3608,0.21994932
3475,0.21994932
3384,0.21994932
3668,0.21994932
3624,0.21994932
3518,0.21994932
3695,0.21994932
3745,0.21994932
4044,0.21994932
4332,0.21994932
4006,0.21994932
4252,0.21994932
4056,0.21994932
4129,0.21994932
3950,0.21994932
3980,0.21994932
4000,0.21994932
4022,0.21994932
3832,0.21994932
3820,0.21994932
4017,0.21994932
4008,0.21994932
3671,0.21994932
4155,0.21994932
3922,0.21994932
4079,0.21994932
4063,0.21994932
4085,0.21994932
4061,0.21994932
3882,0.21994932
3999,0.21994932
3692,0.21994932
3976,0.21994932
