True,Pred
2634,2627.0
2734,2627.0
2810,2627.0
2925,2627.0
2970,2704.7468
2739,2627.0
2718,2627.0
3098,2627.0
3416,2627.0
3721,2631.4807
3608,2627.0
3475,2627.0
3384,2627.0
3668,2627.0
3624,2627.2583
3518,2627.0
3695,2627.0
3745,2627.0
4044,2627.0
4332,2627.015
4006,2627.0
4252,2627.0
4056,2627.0
4129,2627.0
3950,2627.001
3980,2627.0
4000,2627.0
4022,2627.0
3832,2627.0
3820,2627.0002
4017,2627.0
4008,2627.0
3671,2627.0
4155,2627.0
3922,2627.0
4079,2627.0
4063,2627.0
4085,2627.0
4061,2627.0
3882,2627.0
3999,2627.0
3692,2627.0
3976,2627.0
