,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,15.5,123.0,14623.0,701.3818338239131,410.4535101342607,12.249849311526933,491936.47681819473,95.0,1594.3317648000295,1468.6254259515854,24.431816412987327,2541893.7762503764,33.333333333333336
std,8.803408430829505,0.0,8803.408430829504,3.4689102975490264e-13,0.0,1.8067241133067846e-15,5.920273574483672e-11,0.0,2.312606865032684e-13,2.312606865032684e-13,3.613448226613569e-15,4.736218859586937e-10,7.226896453227138e-15
min,1.0,123.0,123.0,701.3818338239128,410.4535101342607,12.249849311526935,491936.4768181948,95.0,1594.3317648000293,1468.6254259515856,24.431816412987324,2541893.776250376,33.33333333333333
max,30.0,123.0,29123.0,701.3818338239128,410.4535101342607,12.249849311526935,491936.4768181948,95.0,1594.3317648000293,1468.6254259515856,24.431816412987324,2541893.776250376,33.33333333333333
