True,Pred
2718,4051.0933
3098,4085.901
3416,4101.742
3721,4119.0557
3608,4129.599
3475,4138.754
3384,4146.565
3668,4154.997
3624,4168.4243
3518,4179.8413
3695,4199.21
3745,4211.986
4044,4222.4077
4332,4231.4814
4006,4239.7993
4252,4247.4536
4056,4254.7
4129,4261.64
3950,4268.344
3980,4274.805
4000,4280.891
4022,4286.6235
3832,4291.7974
3820,4296.5615
4017,4300.984
4008,4305.1104
3671,4308.9707
4155,4312.59
3922,4315.983
4079,4319.161
4063,4322.132
4085,4324.903
4061,4327.484
3882,4329.886
3999,4332.1265
3692,4334.2163
3976,4336.1675
