True,Pred
4661,4627.8984
4655,4619.5938
4716,4666.0474
4377,4629.35
4484,4646.7485
4911,4647.1475
5218,4706.5093
5759,4702.2354
5456,4877.0825
5359,4784.379
5305,5293.275
5769,5404.4277
5565,5431.649
5367,5542.3477
5633,5576.6323
5664,5554.5527
6082,5579.0835
6505,5634.4956
5813,5728.845
6379,5903.4253
6091,5886.861
6219,6276.5293
6052,6167.8467
6105,6248.156
6030,6264.101
5969,6187.648
5707,6237.355
5681,6158.3564
6052,6124.3
5904,6059.2354
5426,6004.667
6005,5933.841
5766,5919.1997
5946,5864.2554
5981,5903.2656
6104,5926.741
5991,5903.4453
5670,5919.9624
5709,6008.819
5416,5999.347
5793,6001.858
5750,5959.112
5399,5881.258
6123,5776.589
5730,5738.8726
6015,5735.8823
5989,5769.544
6333,5855.371
6388,5900.188
6048,5968.1704
6322,6104.0195
6405,6155.058
6523,6267.209
