,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1236.4936942782501,1191.719636604378,30.56903933187336,0.0,0.0,0.0
std,34.07726680717,48.48145295910129,1.2289819124556576,0.0,0.0,0.0
