,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,547.1900077858204,481.77309777462125,8.384409205723312,0.0,0.0,0.0
std,238.77349545569103,249.3241376745387,4.34624415174159,0.0,0.0,0.0
