,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,398.69735229648904,293.39607813379786,8.375806517870625,0.0,0.0,0.0
std,55.15435015206824,71.89320622194857,1.8730740762238578,0.0,0.0,0.0
