True,Pred
2822,3926.9949
2850,3910.5332
2634,3979.3198
2734,3981.1594
2810,4000.4763
2925,4029.8347
2970,4047.138
2739,4069.4778
2718,4092.5579
3098,4113.7637
3416,4136.213
3721,4158.6694
3608,4180.9575
3475,4203.5923
3384,4226.2886
3668,4249.072
3624,4272.018
3518,4295.0703
3695,4318.2427
3745,4341.5454
4044,4364.9688
4332,4388.517
4006,4412.192
4252,4435.992
4056,4459.9194
4129,4483.9746
3950,4508.1577
3980,4532.47
4000,4556.9116
4022,4581.483
3832,4606.1855
3820,4631.02
4017,4655.9873
4008,4681.0864
3671,4706.3203
4155,4731.688
3922,4757.1914
4079,4782.8306
4063,4808.606
4085,4834.5195
4061,4860.5703
3882,4886.7607
3999,4913.0903
3692,4939.56
3976,4966.1714
