,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,348.2520673998766,268.62210748346,7.439012133758371,0.0,0.0,0.0
std,50.4183580312349,58.00030092508319,1.3544052920391239,0.0,0.0,0.0
