,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,447.54751308108547,359.84114722275154,10.301421654526427,0.0,0.0,0.0
std,37.527880777383345,48.33889783222891,1.0248287166439567,0.0,0.0,0.0
