,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,2805.652163290056,2730.9017313639324,74.6466788219664,0.0,0.0,0.0
std,1215.8430730648681,1262.9334163544563,34.666948411228134,0.0,0.0,0.0
