,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,547.717662760855,417.57908619068286,12.872601421243234,0.0,0.0,0.0
std,55.09889172039468,48.07517733497413,1.0545876857540222,0.0,0.0,0.0
