True,Pred
3098,3997.909
3416,4045.2932
3721,4122.8364
3608,4240.5186
3475,4455.86
3384,4576.412
3668,4770.188
3624,4996.436
3518,5224.87
3695,5391.6187
3745,5663.814
4044,5957.817
4332,6206.2114
4006,6481.291
4252,6810.6553
4056,7150.412
4129,7440.81
3950,7790.622
3980,8170.2886
4000,8527.958
4022,8888.774
3832,9307.816
3820,9747.763
4017,10165.136
4008,10626.924
3671,11134.683
4155,11646.453
3922,12160.659
4079,12728.322
4063,13328.339
4085,13923.89
4061,14550.979
3882,15229.512
3999,15928.966
3692,16638.809
3976,17400.453
