,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,545.0550303398103,467.34436577690974,13.525124516902995,0.0,0.0,0.0
std,68.9245075988321,77.82530189783246,1.8543494396187898,0.0,0.0,0.0
