True,Pred
4369,4641.908
4672,4620.2275
4661,4719.9746
4655,4622.679
4716,4665.4385
4377,4649.5884
4484,4749.3145
4911,4717.749
5218,4707.6377
5759,4722.543
5456,4769.0874
5359,5038.264
5305,5341.3535
5769,5541.9653
5565,5659.4385
5367,5555.057
5633,5550.8145
5664,5615.482
6082,5731.2036
6505,5671.578
5813,5752.955
6379,5953.7666
6091,6104.39
6219,6313.5083
6052,6348.015
6105,6204.242
6030,6340.24
5969,6240.873
5707,6238.3853
5681,6155.6987
6052,6109.1807
5904,6032.5586
5426,5968.6113
6005,5885.7134
5766,5925.9614
5946,5997.07
5981,5888.7563
6104,5855.2627
5991,6048.4204
5670,6025.5005
5709,6094.487
5416,6084.4116
5793,6030.1104
5750,5886.138
5399,5768.353
6123,5743.4795
5730,5727.245
6015,5863.4883
5989,5843.4204
6333,5881.337
6388,6108.0674
6048,6082.547
6322,6233.468
6405,6303.774
6523,6426.3965
