,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,426.7421824319013,350.25817854485547,6.084388724896041,0.0,0.0,0.0
std,44.65564089557662,39.02158193991159,0.6797632489663646,0.0,0.0,0.0
