,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,3142.984714022903,3081.2795918782554,84.37077805575105,0.0,0.0,0.0
std,1080.718452123576,1106.0067974114477,30.195050471433465,0.0,0.0,0.0
