True,Pred
2822,3940.4421
2850,3895.9512
2634,3995.2805
2734,3989.0742
2810,4002.0862
2925,4045.8928
2970,4058.2942
2739,4081.76
2718,4110.5254
3098,4130.817
3416,4155.6035
3721,4180.892
3608,4204.18
3475,4229.0854
3384,4253.923
3668,4278.4307
3624,4303.5312
3518,4328.6353
3695,4353.799
3745,4379.234
4044,4404.756
4332,4430.417
4006,4456.2583
4252,4482.228
4056,4508.3496
4129,4534.63
3950,4561.0547
3980,4587.635
4000,4614.369
4022,4641.2563
3832,4668.3
3820,4695.5
4017,4722.856
4008,4750.3706
3671,4778.044
4155,4805.8774
3922,4833.8716
4079,4862.0273
4063,4890.3457
4085,4918.8276
4061,4947.474
3882,4976.286
3999,5005.264
3692,5034.4097
3976,5063.7236
