True,Pred
2822,3913.627
2850,3895.4382
2634,3971.4216
2734,3960.3162
2810,3980.4702
2925,4009.2427
2970,4020.2107
2739,4041.6282
2718,4061.8962
3098,4079.3796
3416,4099.5757
3721,4118.9404
3608,4138.127
3475,4157.9463
3384,4177.5474
3668,4197.275
3624,4217.183
3518,4237.1045
3695,4257.147
3745,4277.292
4044,4297.5137
4332,4317.8403
4006,4338.2603
4252,4358.7734
4056,4379.385
4129,4400.092
3950,4420.895
3980,4441.797
4000,4462.7954
4022,4483.8926
3832,4505.0884
3820,4526.3833
4017,4547.778
4008,4569.2725
3671,4590.867
4155,4612.5635
3922,4634.361
4079,4656.2603
4063,4678.2617
4085,4700.3667
4061,4722.5747
3882,4744.8867
3999,4767.303
3692,4789.824
3976,4812.4507
