,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,679.5243498677482,576.3148808442345,17.349078425623354,0.0,0.0,0.0
std,41.05208713612737,61.469692566661536,1.6206459120994101,0.0,0.0,0.0
