True,Pred
4462,4723.1543
4642,4792.1265
4369,4663.701
4672,4646.488
4661,4642.15
4655,4838.734
4716,4766.5786
4377,4799.6934
4484,4668.408
4911,4527.8643
5218,4820.3364
5759,5207.667
5456,5639.5195
5359,5796.33
5305,5502.7925
5769,5437.1685
5565,5693.544
5367,5863.1675
5633,5563.4443
5664,5635.479
6082,5854.559
6505,6038.564
5813,6480.76
6379,6359.6577
6091,6336.974
6219,6447.8154
6052,6284.0703
6105,6302.9624
6030,6196.3496
5969,6221.056
5707,6123.178
5681,5962.9717
6052,5795.5093
5904,6032.611
5426,6183.5337
6005,5783.56
5766,5905.944
5946,6093.5645
5981,5985.9194
6104,6154.703
5991,6205.161
5670,6214.6484
5709,5950.968
5416,5799.2437
5793,5701.1343
5750,5756.888
5399,5981.9697
6123,5699.5845
5730,5956.026
6015,6121.8037
5989,6016.3564
6333,6216.367
6388,6329.544
6048,6599.1436
6322,6375.481
6405,6332.931
6523,6593.125
