True,Pred
3098,4053.348
3416,4122.9624
3721,4168.687
3608,4170.2227
3475,4186.7886
3384,4110.697
3668,4154.714
3624,4155.0244
3518,4174.284
3695,4204.1445
3745,4238.038
4044,4286.495
4332,4313.3076
4006,4335.638
4252,4350.0576
4056,4361.534
4129,4373.818
3950,4389.429
3980,4412.8604
4000,4437.3945
4022,4464.4526
3832,4491.4717
3820,4517.2095
4017,4540.706
4008,4561.6006
3671,4581.699
4155,4601.777
3922,4622.876
4079,4645.401
4063,4669.2925
4085,4694.04
4061,4718.8804
3882,4743.459
3999,4767.4834
3692,4790.9805
3976,4814.1606
