True,Pred
4462,4595.5513
4642,4548.57
4369,4733.1143
4672,4553.1787
4661,4606.975
4655,4552.6694
4716,4714.7275
4377,4715.3164
4484,4684.046
4911,4623.8228
5218,4531.8213
5759,4770.6064
5456,5179.483
5359,5479.142
5305,5665.5073
5769,5460.3926
5565,5454.864
5367,5545.4224
5633,5707.0835
5664,5568.827
6082,5549.7383
6505,5764.4067
5813,5974.827
6379,6243.055
6091,6332.8125
6219,6093.8735
6052,6330.334
6105,6189.7812
6030,6213.954
5969,6128.7085
5707,6125.209
5681,6027.7065
6052,5906.5186
5904,5806.298
5426,5890.2607
6005,5979.535
5766,5826.1216
5946,5715.7676
5981,5982.379
6104,5913.7466
5991,6041.091
5670,6083.921
5709,6070.2197
5416,5910.6606
5793,5705.765
5750,5686.0767
5399,5640.0327
6123,5784.092
5730,5749.423
6015,5733.7383
5989,6045.322
6333,5917.2266
6388,6113.671
6048,6217.4404
6322,6376.3496
6405,6335.93
6523,6248.703
