True,Pred
3098,4002.321
3416,4018.2288
3721,4034.828
3608,4040.7422
3475,4047.5798
3384,4050.4275
3668,4052.4595
3624,4053.6887
3518,4055.2417
3695,4059.6726
3745,4062.7542
4044,4070.4563
4332,4074.0793
4006,4076.9973
4252,4079.3904
4056,4081.3042
4129,4082.951
3950,4084.37
3980,4085.6594
4000,4086.8599
4022,4088.0002
3832,4089.0818
3820,4090.062
4017,4090.9556
4008,4091.6929
3671,4092.3328
4155,4092.891
3922,4093.3823
4079,4093.8171
4063,4094.2058
4085,4094.5537
4061,4094.8665
3882,4095.1458
3999,4095.3953
3692,4095.617
3976,4095.8127
