,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,329.4189974358209,248.18318051938655,6.8493123034178245,0.0,0.0,0.0
std,4.026253301978142,5.345588388670688,0.1410381511916163,0.0,0.0,0.0
