,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1422.6478535181484,1328.6705759684244,36.80052215697485,0.0,0.0,0.0
std,1095.88923578866,1088.6260026077364,28.672104095114182,0.0,0.0,0.0
