,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1125.1026344823101,1043.5026939392092,17.787309386582525,0.0,0.0,0.0
std,798.4296308016856,820.0531114641401,13.959715095416971,0.0,0.0,0.0
