True,Pred
2718,3967.952
3098,3956.7915
3416,3952.873
3721,3943.0774
3608,3937.566
3475,3943.743
3384,3940.6377
3668,3962.5808
3624,3959.9668
3518,3960.5488
3695,3962.2964
3745,3964.148
4044,3967.0098
4332,3970.307
4006,3973.4087
4252,3976.9697
4056,3978.987
4129,3981.584
3950,3984.302
3980,3987.066
4000,3989.9004
4022,3992.7197
3832,3995.507
3820,3998.27
4017,4000.974
4008,4003.7432
3671,4006.5195
4155,4009.2996
3922,4012.0813
4079,4014.8594
4063,4017.6357
4085,4020.412
4061,4023.1902
3882,4025.975
3999,4028.761
3692,4031.5483
3976,4034.337
