True,Pred
2718,0.24276547
3098,0.24276547
3416,0.24276547
3721,0.24276547
3608,0.24276547
3475,0.24276547
3384,0.24276547
3668,0.24276547
3624,0.24276547
3518,0.24276547
3695,0.24276547
3745,0.76879805
4044,1.1155405
4332,1.4764802
4006,1.790934
4252,2.1330209
4056,2.4298577
4129,2.6979315
3950,2.9480093
3980,3.233182
4000,2.4430106
4022,1.2583839
3832,0.6078631
3820,0.24276547
4017,0.24276547
4008,0.24276547
3671,0.24276547
4155,0.24276547
3922,0.24276547
4079,0.24276547
4063,0.24276547
4085,0.24276547
4061,0.24276547
3882,0.54867524
3999,0.96505547
3692,1.3343756
3976,1.6231381
